countrycode,countryname,y1960,y1961,y1962,y1963,y1964,y1965,y1966,y1967,y1968,y1969,y1970,y1971,y1972,y1973,y1974,y1975,y1976,y1977,y1978,y1979,y1980,y1981,y1982,y1983,y1984,y1985,y1986,y1987,y1988,y1989,y1990,y1991,y1992,y1993,y1994,y1995,y1996,y1997,y1998,y1999,y2000,y2001,y2002,y2003,y2004,y2005,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014
ECA,Europe & Central Asia (developing only),52.443330440750714,52.386197386544104,52.335085692525,52.28858684609779,52.244885573921096,52.202887819605294,52.1618446222607,52.121682682200785,52.0826085012014,52.0437918923804,52.003596639681504,51.963403246394215,51.92367938070029,51.8843688603295,51.84834440312451,51.8169201113194,51.7907411961878,51.769223392192295,51.75113772202421,51.734420025639295,51.717127506155386,51.7000866013714,51.6826236745029,51.664546732888795,51.6442323461839,51.620604809040785,51.593276221831296,51.563367786228504,51.5343283422496,51.5108634826314,51.4952737949582,51.4902956760692,51.49337555904661,51.500921159546,51.5087030117554,51.5157200608492,51.5216304184335,51.527652793344004,51.533926610338106,51.54041276735371,51.5457575148595,51.5505014231067,51.553884240049285,51.5559861849488,51.55681488765321,51.556536768136795,51.55475491095351,51.5516435825747,51.5471870471246,51.543037195047205,51.517876176826896,51.536018454005784,51.5355996782971,51.5354401359213,51.5343541267066
ECS,Europe & Central Asia (all income levels),52.595382106909504,52.538351360060794,52.48051217284161,52.4238907480643,52.3708743527394,52.323590233448286,52.2801755366507,52.2416201900142,52.2074459334119,52.1760847190863,52.145417584168605,52.115681954858395,52.0872542158963,52.0598720271241,52.03389537852721,52.0092827383127,51.98662204523461,51.9654536637294,51.9456312111718,51.9274240852563,51.9105867931158,51.895381036726796,51.8813949131973,51.867018246189296,51.85056947526149,51.830238321637495,51.805214547528,51.776661631690295,51.7472207774088,51.720433046095714,51.69829460119721,51.682375998899204,51.67086415295711,51.662987437187994,51.6576500264921,51.6543475126538,51.65203032063211,51.6514704398429,51.652229706418,51.6532198137917,51.6536446594476,51.6534974216995,51.6525505221753,51.65122923260329,51.649983287231905,51.64888993147671,51.6480272983706,51.6472839034495,51.6462057383373,51.6446614440753,51.635220515743896,51.63679609013061,51.6327826560159,51.6264611618653,51.6185981017958
ECU,Ecuador,50.006159873353006,49.9822102787812,49.958881271385295,49.936260215776606,49.914481308841886,49.8936405263118,49.87379969114039,49.85496914602199,49.83719857307079,49.8205036677253,49.804924479458286,49.7904648085378,49.7771791434887,49.765196654041006,49.7546778892369,49.7457206142548,49.7382719639903,49.7322637534605,49.727712256005795,49.7246242337879,49.72296569563721,49.7227488435445,49.7238332001856,49.7259189697119,49.7286073284521,49.731676302073296,49.7350398823238,49.7388083414666,49.7431251648625,49.7481904067,49.7541466918703,49.760873447135204,49.7683096900988,49.7767367959676,49.7864863908966,49.797702493301,49.81045887013121,49.824440119074296,49.8389207331505,49.85302077453179,49.866152975358496,49.878131167696104,49.8891681614583,49.8995078858656,49.9095424047042,49.91952083517771,49.9294433001205,49.939188956599104,49.9487112046291,49.9579547365075,49.9668757815695,49.975496268106,49.9838289105874,49.9918589196103,49.9995598291533
EGY,"Egypt, Arab Rep.",49.356545709639214,49.343166150910996,49.329966613961496,49.31888455462961,49.31237643334661,49.3118870085177,49.3175970851631,49.3284455702567,49.3430660007473,49.35970221880761,49.37710650175839,49.3956132443308,49.4154561737576,49.435385888991696,49.453897015669,49.4702883487411,49.4830095860832,49.4931480441119,49.505459263378,49.5259292269174,49.5577588627155,49.6016477158978,49.653971690247204,49.708366578737895,49.756855511888894,49.794141857324114,49.81993543927,49.8360634371555,49.8425724441107,49.8399654756491,49.82920007497521,49.80932687128139,49.7817403334692,49.752201744006605,49.7278998640295,49.713284445960504,49.7103299347822,49.71641690873201,49.7258452659334,49.730959976578,49.726806527352295,49.712197330041,49.6896643585816,49.6625785323382,49.635564769574394,49.611753017645704,49.5918906352252,49.574915134369604,49.5599074869744,49.5454569921503,49.530729722753,49.5156850950106,49.50105825409121,49.4876994930109,49.476640179630095
EMU,Euro area,52.032347739333886,51.9897909457619,51.9412143958824,51.889637382439396,51.839179819102796,51.7938117611705,51.7545112918734,51.7193012948322,51.6883295213717,51.6605402415552,51.63230961221622,51.6045835629321,51.5791336084398,51.5551925704911,51.533292181937504,51.5134295649817,51.496058612743504,51.4815788720663,51.469471353004714,51.4596753661487,51.4518797217467,51.4455199035689,51.4400478496102,51.433842216121704,51.4251066676722,51.4129311411405,51.3970504585384,51.377719966349495,51.35634748656071,51.33464896162128,51.3133545304356,51.292766881493215,51.2722736666954,51.253056560359795,51.2360627857514,51.22174200817121,51.2105798045582,51.20223437889871,51.1952117800805,51.18754831593621,51.1779533130548,51.1653452776466,51.1508962911235,51.1366077319916,51.124817150133495,51.1169351890205,51.113262845818504,51.11309980860739,51.115907074862,51.120541716553,51.1254770522085,51.130826880033396,51.137825789447405,51.14329799796829,51.1449875130528
ERI,Eritrea,50.5540159317321,50.5490540811505,50.5440212528305,50.540269496804,50.539348266816,50.5421954747931,50.5489055951116,50.5585577389798,50.5694794048007,50.579586368774606,50.58726765181561,50.5925113042259,50.5953586794625,50.59511530582439,50.590846645097706,50.5822539000891,50.56922470528711,50.5524930030345,50.533443441046714,50.5137617689398,50.494702285119295,50.476812668598214,50.4599792871697,50.443926905988,50.4283151020829,50.4129341159219,50.3974653385112,50.382344690683404,50.3689395479489,50.358693053535006,50.352188839861796,50.349612294203304,50.3499158550372,50.3510366061309,50.3501572967888,50.3451065786584,50.3355713080443,50.3221787811613,50.305088625976,50.28472243280379,50.2616291897727,50.235895645588506,50.20828648141279,50.1804038684373,50.1539007291096,50.1295191222333,50.1073542667571,50.0867735031145,50.0667238733708,50.0460319461053,50.024052895900404,50.0007098761308,49.976483131527004,49.9519887077441,49.928088440065096
ESP,Spain,51.43802859111921,51.4050756638938,51.376661625280114,51.352045324439295,51.330086843014,51.309752669146214,51.2912013617142,51.274126921482704,51.2565803165971,51.236178405034295,51.2114703666277,51.1819808030709,51.148725433902904,51.113635057799904,51.0793243398627,51.04773611058739,51.019332279812296,50.993955628086795,50.9720895388664,50.9541187433337,50.940296381366394,50.930489628646,50.924680358989896,50.9232797859301,50.9267849959876,50.935291768309895,50.94877640501601,50.966341912196505,50.986086639061604,51.0055073744878,51.0225605674415,51.036439672998505,51.0467910790973,51.0526114817272,51.0529457082358,51.047074500329714,51.0350954932763,51.01697732893311,50.991946223578,50.9592416528925,50.9190130994508,50.872700653433505,50.8225015009989,50.7704966643528,50.7188825164692,50.6698713966313,50.6213535852568,50.5750843992257,50.5406855828411,50.5301641373507,50.5504694999894,50.6066643393177,50.693405303530795,50.7942249605281,50.8850875781425
EST,Estonia,55.8533600804056,55.686249970540885,55.5056710395487,55.318395955053,55.13359378613861,54.957739122483304,54.7915174038811,54.6342561571276,54.4896426902528,54.361794225654705,54.2530119773333,54.1647491946618,54.0951981063402,54.0391577529305,53.9897425862749,53.941718762086296,53.8934013021148,53.8454879266666,53.798126807989206,53.7522841059006,53.7084423260429,53.668482106395295,53.63179840075461,53.593896729249,53.54906330561279,53.4946012320712,53.4251408751445,53.345284692461995,53.273267283692505,53.23253830608051,53.23754887179621,53.299355997951295,53.41108661504301,53.54574899873671,53.6599308922585,53.71871415054051,53.7038735041819,53.6267537195382,53.51659712682421,53.417066705798,53.3587297956967,53.3512387965114,53.383620144134596,53.43996969895621,53.494887239109104,53.52919828098739,53.538135232097396,53.5276250471458,53.5015347690682,53.466994707386796,53.4295381164472,53.3893595809853,53.3446874716776,53.296769061778,53.2471054996836
ETH,Ethiopia,50.2927965405785,50.2874117749132,50.282457969355896,50.2777542234181,50.27306060405461,50.2682126180325,50.26331865589941,50.2584418090322,50.2533580890197,50.247830103412895,50.2418036333558,50.235114546622704,50.2280918667117,50.2216558796738,50.216871330711896,50.2143187939748,50.2138406700326,50.2149109632481,50.217174886137,50.2201251348446,50.223178371244,50.2268300679137,50.2306564647554,50.2323169097165,50.229076919309996,50.21964269812951,50.203378564386504,50.1821419395196,50.1600012736952,50.1419252315629,50.130885983243196,50.1274149172721,50.129650001775104,50.13511364610429,50.1406815964241,50.14433264113811,50.1458534703884,50.1459061218988,50.144600617211196,50.1422266011079,50.1390284328801,50.1349740868703,50.130095862876,50.124767558778,50.1194344572362,50.1144097312214,50.1097755242462,50.1055135659451,50.1016868062257,50.0983393151908,50.0954913976542,50.0931529208926,50.09130968026879,50.0899232890786,50.0889388693738
EUU,European Union,51.808654038316405,51.769231112399,51.7258790598635,51.6813155925523,51.63904515952379,51.6023281185849,51.572007617733796,51.546317238387296,51.5247462624831,51.505214853498494,51.484166251836996,51.4622446711648,51.4411141104468,51.420615634697,51.401873770131594,51.3855641689232,51.372158229883006,51.3617247549823,51.353968395029106,51.348540341144,51.3449395186971,51.3428920883974,51.342100887550494,51.3412951449943,51.3390662023024,51.3346768544833,51.32780653859221,51.318597989397404,51.308161582607795,51.2979279031497,51.288561983721294,51.28037453359679,51.2726865337101,51.2656251554275,51.2592889406227,51.2537359769409,51.2490044968678,51.24529487618939,51.241245040095386,51.235874043836496,51.2278433219798,51.217230810479,51.204350614369204,51.19075430343951,51.1783099728224,51.16819614081351,51.1606941690536,51.155272026298796,51.151846078678595,51.1498791005597,51.14819886260271,51.14700406716401,51.1473117308463,51.146810153576794,51.14387138016371
FCS,Fragile and conflict affected situations,50.3307354389299,50.3339070237106,50.3353163451346,50.3351077504573,50.33338379106321,50.3302682182792,50.3259062011065,50.320510299660995,50.314334416839294,50.30764655216479,50.300632189371,50.293426290749295,50.2860420079021,50.278385303513204,50.270330611216096,50.2618269591609,50.252911524591504,50.243719912567904,50.2344049259668,50.225126831286,50.2159651587315,50.2066049125539,50.1969578893707,50.187501025543796,50.1788612605303,50.17126511472551,50.165499185364894,50.160954110721995,50.1550303279946,50.144500849378005,50.122051948296786,50.0980305043764,50.0688665635017,50.039215672988796,50.0147650506846,49.9988246190758,49.992657357247715,49.994044482774,49.9987318107761,50.000926881565704,49.9971496432448,49.98617285970511,49.97015892404021,49.9530604319579,49.9399910990114,49.9340294986495,49.93600731551479,49.9438394697626,49.9540365693025,49.9621213837558,49.959356176125404,49.9625314278105,49.9553509282644,49.94556419471699,49.936222685158704
FIN,Finland,51.8396795830824,51.805606089663705,51.77493195758579,51.7485800049395,51.727553332425614,51.7122959061842,51.703494381622285,51.7004256299376,51.70050461668261,51.7002128244289,51.697035213621795,51.68972370700371,51.679118817046096,51.6673081573411,51.657353290345,51.65126131841539,51.6496244924952,51.65122055544379,51.653936681305396,51.654797493385104,51.6516949425604,51.64386920033101,51.6319580782552,51.6169550951579,51.600337102923405,51.5831504059692,51.5657978502804,51.547812257772996,51.528205617011395,51.505663701422904,51.479443841173705,51.449171065247405,51.4156989873479,51.380934176172296,51.347341265573796,51.316595199538895,51.289313875226,51.2648628460217,51.2421241128621,51.2194517481868,51.1956575913912,51.1704275230002,51.144130174947996,51.117169818558395,51.0901457722379,51.063497642559604,51.0374814871074,51.011857260641406,50.986042975667,50.959191908600104,50.930762992592896,50.9005866767881,50.869089289546004,50.83708031140671,50.8056886741148
FJI,Fiji,48.495232381673794,48.528559358667,48.630851851148996,48.7680189267505,48.896663795476506,48.99026480758121,49.0442530267945,49.071654461571896,49.0860655819855,49.10616706464521,49.143275398681,49.200246049198505,49.269451061234896,49.3399313131532,49.3972259659772,49.432180814163196,49.4424899110333,49.4331876882549,49.41199445965201,49.3895012557498,49.3730086768169,49.3647045811014,49.361714227562,49.3599984826135,49.354337589203396,49.3410504691125,49.3194609128409,49.2914891406006,49.260497041158196,49.2314634900307,49.2083730199032,49.1917402365022,49.1804269516234,49.1747282205599,49.174444209355,49.17859233679521,49.188697211779996,49.203326190407104,49.2165575011808,49.220452972991716,49.21001993286679,49.183323814962904,49.143241742277404,49.095546798656905,49.0487624563912,49.009758827967204,48.98004568583139,48.9588836616435,48.94770672884211,48.9478243924428,48.959593093568,48.98383193420701,49.0197424264263,49.063188894327794,49.1090304021659
FRA,France,51.361037798639,51.306385521508105,51.24912102365,51.1911431895187,51.1348493581996,51.081738108108304,51.0323338313701,50.9860675572275,50.942062140493604,50.8991892650173,50.857028276587286,50.815400990463495,50.775417287675886,50.739456652384604,50.7104500230362,50.690283874054394,50.67928019855501,50.67656672605421,50.68123626560821,50.691879940457795,50.707199259751796,50.7271646929336,50.7513056313692,50.7773282707881,50.8024073554974,50.824574097006206,50.8427735141356,50.85748183439961,50.8702067156484,50.8832502117769,50.898232994895494,50.9155806842296,50.9346650050338,50.9548011016681,50.9749306166907,50.994339091933,51.0127128647966,51.0304153214816,51.04818765340071,51.0670514916338,51.087621044426406,51.110093372655896,51.1339153082699,51.1580338311228,51.181061283412504,51.2020339082684,51.2203093813145,51.23608448884379,51.2502349359758,51.264047111966,51.2782409135693,51.29347894893189,51.30893559681871,51.322106237168704,51.3296255348987
FSM,"Micronesia, Fed. Sts.",48.492332562473294,48.48768387152929,48.481651085740786,48.47672634271101,48.4717627716261,48.468547800451795,48.4695854320031,48.473119806831896,48.4744195603041,48.4651054564795,48.4430192241955,48.4003413463861,48.34344601752871,48.2910305190323,48.272164156409595,48.305514205175285,48.3987202186811,48.5357737104825,48.6858885094033,48.810772501771794,48.8878534131868,48.9133603668071,48.898881586532895,48.8633828305114,48.8275149563922,48.806731319072505,48.8038386319189,48.8136496934151,48.8296022603782,48.8431412143563,48.84928008636889,48.8431174089069,48.8305131542618,48.8238067290763,48.838831948857695,48.885231879207105,48.969005556478606,49.08300001843221,49.207287778558,49.3126669634906,49.37726891929629,49.3925538863488,49.3657870876681,49.30909227082089,49.2432559230589,49.1817171698149,49.1285011355034,49.0797487628473,49.03419097940121,48.99048681717179,48.947586832530696,48.9060265182265,48.867807875111104,48.833375113288,48.802429741263296
GAB,Gabon,51.1928347780099,51.219816967951495,51.2591064051816,51.3157843763922,51.3956849366066,51.5000600925425,51.631887231321,51.7822288106979,51.9274472589498,52.039217178618706,52.1001696268041,52.1050829768635,52.0637581977039,51.9918351010606,51.91141224623139,51.8379484053876,51.774851078831,51.71791993352839,51.6652416608371,51.61297122876449,51.5584264192604,51.5023548909634,51.4467306586409,51.391393070289496,51.3363643563572,51.2818474119103,51.226966176224096,51.171829116284286,51.1178926046593,51.0670718546848,51.0199323930528,50.9772533048744,50.9371907967167,50.8949365787632,50.8447278309127,50.783055624332114,50.7092697951975,50.6257879175198,50.5362650177221,50.445354836778094,50.3562995514588,50.2703431751737,50.1867836598427,50.10458290879321,50.022040423769795,49.93863302987351,49.8541435993527,49.770421583147204,49.6914993882914,49.622204178242704,49.565481316993704,49.5220941128436,49.49026612514871,49.467113359521704,49.44885650241489
GBR,United Kingdom,51.705169895740006,51.6597416087037,51.61251416223271,51.5674274453568,51.529357675914795,51.501361988737,51.4853825016928,51.4797226757355,51.479341968339796,51.4771921348125,51.46844259507149,51.45136646600161,51.4279989526439,51.40187132692161,51.37821517092861,51.3607948034819,51.3503838430946,51.3456820872956,51.3458511488355,51.3493833138542,51.3550231207759,51.3627567132874,51.372585418656215,51.383220928009,51.393056404994404,51.400911555815604,51.4059373974026,51.4082123589183,51.408613277748,51.4085357619565,51.408849328745,51.4096457497302,51.410114921125405,51.409116536102104,51.4051148813284,51.3969206506172,51.3845977747468,51.36825645840339,51.346900539129706,51.3193523779636,51.285059453679715,51.243484685001405,51.1956369879986,51.1444812281421,51.094047267074096,51.047315851722495,51.0055804850381,50.9682982452526,50.9343095321385,50.9016128338583,50.8687528824069,50.835443562219886,50.8022931974802,50.769794332804395,50.7387502590494
GEO,Georgia,53.441308880372894,53.388536379369,53.3354177825732,53.2833613968397,53.233913697287704,53.1882185088964,53.1463957415969,53.108627371229,53.0759613805779,53.049658038569405,53.0304778061945,53.017784444148795,53.0107607670281,53.0095954276349,53.0145121739441,53.02488761303639,53.04171291970199,53.0628272567116,53.08074439092171,53.0858286000837,53.0716754831872,53.0368019669032,52.984442481826896,52.9190574443151,52.8472032419276,52.7744070350846,52.701139556271,52.62834203089599,52.5619595969842,52.5084650267716,52.471865603210404,52.454124787370006,52.453951119644785,52.467841267121706,52.4899637883749,52.515549689440405,52.542315475227795,52.570679173964,52.6011768835672,52.63539229376289,52.6738709134072,52.7178783247744,52.76463421192861,52.8058718621292,52.830292517710504,52.8298497097272,52.7999049938296,52.7435169868795,52.6698884946665,52.592977559391,52.5233333929393,52.4642664035205,52.413624810337,52.3701927657666,52.331010361423
GHA,Ghana,49.1875498418964,49.16963334544521,49.154176657192295,49.140404127812786,49.127292638667,49.114310567071286,49.10084815698711,49.0875019640228,49.076349519116896,49.07011096124889,49.0703883469736,49.07755770100229,49.0901214554842,49.105577463198,49.120943995801895,49.1343305928987,49.1453210170409,49.154500112807895,49.16229577700111,49.1693686811484,49.176048009516705,49.183367501354596,49.1910594186408,49.197015921641906,49.1987436445906,49.1954145557829,49.185327352959696,49.17098411387629,49.16021883838821,49.162658994457296,49.183634964103696,49.226802890112495,49.2873263253201,49.352515118269395,49.4065918435893,49.4407460752172,49.4513784964181,49.446008252344505,49.440113715806,49.4535809820769,49.4986452585324,49.575283339666996,49.6754047277009,49.792247341544105,49.91685177505161,50.0415764472255,50.1675732628228,50.2921359207399,50.4008903993823,50.4770346125047,50.5111948341897,50.5002366166953,50.4522508016872,50.3828823801717,50.3122008998679
GIN,Guinea,50.526344036878,50.554491771373996,50.5788196024882,50.599692793446295,50.6174704958337,50.632522943397895,50.644875166088106,50.6548181447482,50.6632266283195,50.6711774779918,50.679383087230214,50.688290630278395,50.6976135328174,50.7064008767677,50.713287203035094,50.717279834668894,50.7179498662026,50.715605668399,50.710835008652495,50.7046249308156,50.69761651850121,50.6898428442261,50.68094033031429,50.6708375479214,50.659276557908,50.6460033288118,50.631170010144395,50.6146166236718,50.59555501084121,50.573376131168004,50.548152975050705,50.52077001967921,50.4922242724984,50.462800696073714,50.432123394904394,50.3995341237917,50.364569018876715,50.327149233391,50.287422939843395,50.2460642213972,50.20405913515661,50.1613264139845,50.1183471619886,50.0774760999537,50.0416333369291,50.012622785156296,49.991407616317204,49.9768382650969,49.966108378768304,49.95549549869021,49.94259201849261,49.9268624665318,49.9093068078499,49.891009300907896,49.8734759004644
GMB,"Gambia, The",50.809259395155,50.6954472097171,50.563587771331704,50.404811473513796,50.209097913583,49.976176518279196,49.701603696390286,49.402174174116496,49.12328528891279,48.921064708581895,48.8294882658183,48.853198549304295,48.970156236170794,49.1515943330748,49.3614394910507,49.5735697698966,49.7851452902543,49.9950165179777,50.1828018343583,50.3263237945502,50.41158493706679,50.4383503380966,50.4156111829337,50.351885685427,50.2593792299782,50.14984455505589,50.0245239356221,49.8913116470638,49.772020971223895,49.6891548052196,49.653963575917,49.667400393895704,49.720169725252894,49.7997611812404,49.889786779622796,49.9783250418017,50.0637411152551,50.14723292621671,50.224029142339,50.289457801026,50.340762151680096,50.376251970045004,50.39765262596029,50.409562000822,50.41803879899079,50.42720031765821,50.4377471464936,50.448574091526794,50.4592093645561,50.468698803282,50.4764908724266,50.4827914257569,50.488072655314504,50.492426393154794,50.4959804501709
GNB,Guinea-Bissau,50.647218477402106,50.6561460861419,50.664711027298004,50.672564731311795,50.6796984915259,50.685601149922,50.6902385612974,50.69365611454639,50.69583403166921,50.696720783726796,50.6965165742286,50.695372780787494,50.693453747847606,50.690208539584205,50.6855134945763,50.6791422280798,50.6709311971958,50.661530191276995,50.6520245407758,50.6439522916597,50.638320904215405,50.6355059767206,50.635022131442,50.636173955733796,50.6381588484365,50.640198700236304,50.641951308384,50.643503510111195,50.6451200880821,50.6473198508516,50.650156029872896,50.65344925110471,50.6565535870112,50.658578426599504,50.658508143373204,50.655572087524796,50.650286742568,50.642632466437504,50.6308194702735,50.6124357103641,50.586679133835794,50.552824181369196,50.5129458810945,50.471636194493,50.43469272588101,50.4059382656633,50.38635677835521,50.3744413497435,50.36825246766621,50.3649726458388,50.3626248014314,50.3609481634099,50.360371394244794,50.3604156304172,50.3608138347238
GNQ,Equatorial Guinea,51.0207643337366,51.0290082320659,51.036287508723,51.0418023679068,51.0438425189712,51.04202622602779,51.034958434675296,51.0244472375153,51.016103165558796,51.016389625155,51.030061360237895,51.0538230700384,51.0847344183103,51.1286247279906,51.1913681401676,51.273925453324395,51.3928338534122,51.5370861167586,51.6345850132848,51.5826876389444,51.3261258810997,50.8680570462019,50.304216855484114,49.7615291417611,49.3378291368735,49.06283893170321,48.9221703755068,48.87675143464711,48.89079461081899,48.9206487326618,48.9382901874323,48.939113327749006,48.931526104914596,48.9176858050377,48.9017698645189,48.886539439522494,48.8711722044481,48.8537750398053,48.834041867306006,48.81181734772,48.787333112323296,48.7603983191471,48.7321725527777,48.70580054944679,48.6845122327413,48.6704821798915,48.6641227284976,48.6641593996978,48.6691643969963,48.676881306078606,48.6860342248631,48.69626244143829,48.707751680498,48.7203324124745,48.7339883174866
GRC,Greece,51.14491133007179,51.178122930616894,51.22340440075371,51.270440858730495,51.3053576492022,51.31861585526179,51.306645222944795,51.27333074411821,51.2257682279834,51.174340162990106,51.126604968676396,51.0840885222547,51.044958066742,51.00935965164479,50.976827298354394,50.9470680215458,50.9210754389993,50.89928432588221,50.8800633306449,50.8610836241277,50.84067252138561,50.8181033858299,50.7938902392222,50.7690777531383,50.745318228692895,50.7237961567976,50.704986820270605,50.688388642807396,50.673133250195,50.657981598987206,50.642214656776,50.626114356325104,50.610461499825,50.59565234602,50.5821699198613,50.570543518292,50.560144043699395,50.5515276171284,50.547700494073716,50.5525793344375,50.568603414706104,50.597335296738216,50.637207135455796,50.683729136911495,50.730488835769904,50.7728962275452,50.8085536661221,50.838832690012396,50.86745767130711,50.9000954879164,50.9405270888174,50.99038854583861,51.0474396070735,51.1068944793582,51.1616315829327
GRD,Grenada,53.6027865258566,53.4955073416612,53.3779104994374,53.2564217923174,53.141411349478,53.041372820605,52.9574822403508,52.8864177249847,52.8231884057971,52.759764263534784,52.6908821349148,52.614143130176295,52.5320161384758,52.444221341678286,52.35155822267071,52.2535774934291,52.148520807130794,52.036324525707705,51.918715616930506,51.8002506463741,51.6886881488472,51.5903947005244,51.5065903255954,51.4299705149978,51.350060950833,51.2576696327585,51.146326363509296,51.0178001831336,50.88157612963101,50.7551279536703,50.6553393016638,50.5883572650459,50.550920258022,50.5361030294399,50.5346921119081,50.5381385095708,50.546648676534794,50.559208899876396,50.5705711634519,50.5722538224189,50.55796103129301,50.5257783581577,50.4760039177277,50.4156450557287,50.3521435459832,50.291886431409104,50.2358147958047,50.18390338556,50.1347008678584,50.087249995206,50.040601087153796,49.9952412677263,49.952595851188896,49.912182961606,49.874469905687896
GTM,Guatemala,49.36341248026979,49.3644701378558,49.36813954251721,49.374023185120706,49.3816571995672,49.3907304741357,49.4012611959958,49.4133508935524,49.42691759715221,49.441828826748505,49.45808742290789,49.4756915958625,49.4947993279561,49.515823503298904,49.539262724793204,49.5654751398814,49.59496906146961,49.62776474951021,49.6632346587886,49.7005116613678,49.739219411380994,49.7786235138803,49.8194964119709,49.8646198734083,49.91744814826329,49.979901445014,50.052520894783,50.1334090430484,50.21907561637071,50.3049846844927,50.3879709303233,50.466169419286096,50.5402421200375,50.6124758026394,50.68611046218639,50.7627430712516,50.8428521621138,50.9238316501079,51.000582392774106,51.0667935276363,51.118494335535495,51.15501107356141,51.1784187490955,51.1910990121484,51.1963267385019,51.1966051516649,51.1924611644991,51.1840331407664,51.172801948465995,51.1603420522064,51.147776977342396,51.1357287524719,51.124244969942,51.113108177515294,51.1018767201311
GUM,Guam,41.49922836037821,41.9960924301852,42.31183645323029,42.510064666358105,42.67604862556129,42.8695524342817,43.1034707809583,43.364919843385294,43.652999912738885,43.95797274566689,44.2739628040057,44.5968645016797,44.928926185990804,45.2779361300202,45.6539105503332,46.0558733423314,46.4931960665087,46.945914891870785,47.3631910707833,47.67983033207,47.8570262457866,47.889863456229,47.806006739447795,47.6405906377631,47.439036161493796,47.23871122701071,47.0402241009125,46.8472162986779,46.69425796257529,46.6214467751421,46.65241182691871,46.793407860549706,47.0255164745128,47.3136890287512,47.61144489727321,47.8874981107707,48.13791706065111,48.36799595491861,48.570678049581396,48.7375853355938,48.8649824886691,48.948004372926206,48.9897672998773,49.0036306495251,49.0100762355083,49.023049096912295,49.0472072663464,49.079150140211716,49.1156591497694,49.1517516596163,49.18276467636729,49.208618781782704,49.2312984085451,49.2517608299368,49.2697397086121
GUY,Guyana,50.166601089642,50.14964761508779,50.1336255055706,50.1240129458205,50.127560249017705,50.147221850643994,50.189331030359405,50.248963520073296,50.3061458560026,50.333741481957595,50.3156444941565,50.241328993153,50.1242649412795,50.000208067757995,49.9174914102053,49.9068453470636,49.9796273808002,50.11797572283901,50.28872504452121,50.44756337975921,50.565842967452895,50.63460991611321,50.6650828934671,50.673721466950795,50.6860191749148,50.720024887490005,50.780706142684295,50.859492531023996,50.9446543071446,51.017367608645706,51.0623616861174,51.0797182446878,51.072920106853,51.0338792349044,50.95377680682489,50.82985296444861,50.6516770223763,50.429922028087304,50.20737377189701,50.040732839855785,49.966856098882,50.00477687936561,50.135579398390796,50.3119709859576,50.4644538523934,50.54350534347029,50.5321330366207,50.44793854390471,50.31680426041579,50.1788214170115,50.0627852214473,49.9745330957304,49.9048008333224,49.8488239011974,49.7976810888436
HIC,High income,51.631748262359,51.6001158790263,51.568478868868105,51.538158586783,51.5115811412158,51.49086083387079,51.4746040806539,51.463484265552395,51.4557226710242,51.446509874426795,51.433481951855896,51.4156729859828,51.3955623048474,51.3744612985709,51.35425195611261,51.337643645951395,51.326472726801704,51.3183125711455,51.311853839101296,51.30448224799021,51.295743061335294,51.2844578242587,51.2713197436388,51.2565417191398,51.2408933509157,51.22415350117461,51.2059805406735,51.1865400977567,51.16645513686629,51.1460697909873,51.12559872606961,51.10483727017421,51.09333437401551,51.0750326997885,51.05900596616429,51.033496483636206,51.022282120662794,51.0140284915242,51.0072452087951,51.000076548836795,50.9908237633661,50.980237488266894,50.9682777085227,50.9540599670106,50.936445115234896,50.914744286237,50.8886042371831,50.8593745304462,50.8283307411438,50.797873108669386,50.76948840066521,50.74349701692449,50.7200251733052,50.6998519324922,50.682837491600104
HKG,"Hong Kong SAR, China",48.6938153661284,48.6887073475891,48.6766373051266,48.6716047298486,48.6898452452088,48.738891487063796,48.825474079468094,48.940205600036705,49.05482497870421,49.128897246271706,49.1335069982621,49.06263753628839,48.931080133103706,48.7569666862443,48.5659755410141,48.3790442956755,48.198977532054904,48.0294190203199,47.8887013274614,47.79502172079661,47.7574973029576,47.780721370124596,47.8578216509177,47.9720139627798,48.099894831609994,48.224788034254296,48.3417699948879,48.456671427719094,48.5763515625055,48.7117192263552,48.8704760793602,49.051181125887496,49.250326650634,49.4698110046249,49.7102049487607,49.968296840523,50.242345381859295,50.5246305998824,50.8007432097049,51.0570948261621,51.2880515108568,51.491793068363,51.6739256180564,51.845793236298114,52.0213017076884,52.207881224091,52.4094134354208,52.6183219002333,52.81605190102321,52.9781595921877,53.0886943292196,53.141480287856204,53.144993887515106,53.11627835559529,53.07919653725561
