CountryCode,CountryName,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
EAS,East Asia & Pacific (all income levels),48.2983166483242,48.8236476857244,49.62039049131639,50.8656080505676,52.459337897842396,54.303726649934596,56.3233035184896,58.230145011836,59.90103093098779,61.2847902436364,62.322295741780394,63.08566128444939,63.632097367962295,64.0399973834857,64.4328461007973,64.8074481956375,65.1461970188884,65.4847617025711,65.7963696189528,66.11244074892291,66.394162859792,66.7199431018765,67.050932310314,67.3338802884618,67.6475928346571,67.9382334351086,68.22781022810389,68.5080847418093,68.7367298924755,68.9927515826381,69.2081650882812,69.4233147208935,69.5961885182379,69.7685114839618,69.9483255501064,70.101568702967,70.35297058066391,70.62070505694571,70.91906474782141,71.2630224434688,71.6628335262065,72.0569350207048,72.41879436369209,72.7431495000368,73.03424385380991,73.2544597890575,73.4738476424611,73.6512505507527,73.81338829812108,73.99025804915641,74.1318895358278,74.26716887602021,74.44456990860641,74.6046188995068
ECA,Europe & Central Asia (developing only),61.210531401537196,61.7367345264504,62.129403345469,62.5535139341794,62.92965233747021,63.230590735634394,63.488081652495495,63.6899787978638,63.9579320768446,64.1362313699915,64.3826196747752,64.5748324701274,64.71602230240171,64.9247536501203,65.0932851993009,65.2136109731521,65.3516651456501,65.4433875410915,65.548691949882,65.6452305611019,65.91529938516321,66.1279718963079,66.3261017194072,66.6352135366519,66.9304295619431,67.1791995945548,67.423899498665,67.6715724057314,67.7709088107758,67.8781451303768,67.8388690061895,67.69961114009341,67.650298070372,67.4627483286692,67.3462664266016,67.2845230671716,67.3610379986547,67.7999458967459,68.1448976657605,68.516902140711,68.89565067845139,69.2030976021344,69.364362577398,69.5940525530488,69.83213549590201,69.982666029127,70.2407404072995,70.5148870257582,70.7346666988242,71.2189952537975,71.5643786926977,71.95186151177991,72.2071262579513,72.45646107381579
ECS,Europe & Central Asia (all income levels),67.0300272167932,67.39474077087979,67.4893747778449,67.7599327366217,68.1581441532841,68.31097575217461,68.5227718323034,68.6487019504558,68.72086536935299,68.7290824140431,69.00872358258921,69.1460023812325,69.3494168252722,69.4436103025583,69.6460209869139,69.6194243380292,69.7194591142637,69.8916063133286,69.981537982846,70.1006173755138,70.2045575069063,70.47035074803009,70.76182148131909,70.8319513514032,70.9828909592812,71.1954656778273,71.679464508796,71.8937545952128,72.01731603519191,72.0758631111329,72.0743044620651,71.9808597805868,71.9066889871971,71.58562720552091,71.65159652903971,71.8421216426459,72.19625980028499,72.58560919726041,72.80616531428541,72.8986892041712,73.02607188576908,73.34169907968621,73.40033637732209,73.5080232514306,73.93472598690691,74.0891961463323,74.5727167557047,74.9201423056861,75.1666803855133,75.5526768140482,75.846929030925,76.38335085151641,76.5693678777299,76.789731923845
ECU,Ecuador,53.215,53.8202926829268,54.387536585365886,54.9101951219512,55.3872926829268,55.82082926829271,56.2193414634146,56.5998292682927,56.9773170731707,57.36375609756099,57.7701219512195,58.204390243902395,58.6664878048781,59.1554146341463,59.6721951219512,60.21285365853661,60.7734634146342,61.3465609756098,61.9251951219512,62.5069024390244,63.0921951219512,63.684048780487785,64.2854390243903,64.8963170731707,65.5121951219512,66.1275365853659,66.7373170731707,67.33404878048779,67.9132195121951,68.4683414634146,68.9953658536586,69.4932682926829,69.9635853658537,70.4088292682927,70.8290487804878,71.2268292682927,71.6047317073171,71.9643170731707,72.3081463414634,72.635243902439,72.9441707317073,73.2304390243903,73.492,73.7278048780488,73.9423170731707,74.1379756097561,74.3202195121951,74.4950243902439,74.6678292682927,74.8446097560976,75.02980487804881,75.2264390243903,75.433,75.64851219512201
EGY,"Egypt, Arab Rep.",48.01370731707321,48.5815853658537,49.106512195122,49.6019512195122,50.0753902439024,50.5203902439024,50.9204878048781,51.268243902439,51.5686829268293,51.8417804878049,52.1224878048781,52.455243902439,52.8699512195122,53.383073170731706,53.9960975609756,54.693000000000005,55.4418292682927,56.20063414634149,56.937975609756094,57.641365853658506,58.3158292682927,58.9804390243902,59.657170731707296,60.358000000000004,61.07595121951221,61.788999999999994,62.46863414634149,63.0898292682927,63.6405609756098,64.1208048780488,64.5490731707317,64.9553414634146,65.3696341463415,65.8099512195122,66.2782926829268,66.7606829268293,67.2320975609756,67.66407317073171,68.0365853658537,68.34514634146339,68.590756097561,68.7864390243902,68.9526585365854,69.1094390243903,69.2657804878049,69.4296829268293,69.6031951219512,69.7822926829268,69.96446341463411,70.1501463414634,70.3402926829268,70.5333170731707,70.7291463414634,70.92578048780491
EMU,Euro area,69.2737110112599,69.6443651460807,69.602815459103,69.7724260242418,70.2323403566931,70.3186910668729,70.59547424173691,70.73566022947402,70.78598154320021,70.7926902706982,71.15697157573409,71.2647898044158,71.60383628712042,71.6988795427673,72.024486983802,72.1677100200285,72.4332870696725,72.7887771162266,73.010452510716,73.33376420016971,73.527585192332,73.8109396367999,74.1540189066649,74.2292108365699,74.58799567692809,74.7576438600518,75.05656988737991,75.34586886551459,75.53036981240709,75.7517958021813,75.89669328339559,76.02317383598559,76.3784961716853,76.48566896980991,76.7938562269682,76.9541057355271,77.2170890818677,77.57992883478191,77.795488993672,78.0201302592077,78.2739920005455,78.5967123531562,78.6843322151287,78.70709227802399,79.2784905914413,79.4260845188625,79.8558574313946,80.09952431953779,80.3026744388234,80.5033377907495,80.74824622433609,81.3030711843089,81.3121195418788,81.3731967418674
ERI,Eritrea,37.3629024390244,37.5988780487805,37.85158536585371,38.1231219512195,38.414536585365894,38.7269756097561,39.0610731707317,39.4134390243903,39.7786829268293,40.15085365853661,40.523512195122,40.8912195121951,41.2488536585366,41.5922926829268,41.9169268292683,42.2146341463415,42.4767317073171,42.7081463414634,42.9167804878049,43.1150487804878,43.31992682926829,43.549926829268294,43.82263414634149,44.1501463414634,44.5450243902439,45.0113170731707,45.5505853658537,46.15185365853661,46.803146341463396,47.498024390243906,48.2359512195122,49.018487804878,49.8400487804878,50.6896829268293,51.5513414634146,52.4046097560976,53.22853658536589,54.0096097560976,54.73934146341461,55.4116829268293,56.0250243902439,56.5827804878049,57.1028292682927,57.6026829268293,58.092829268292704,58.592414634146394,59.1165609756098,59.6694146341463,60.25007317073171,60.853512195122,61.46614634146339,62.0693658536585,62.644975609756095,63.1778780487805
ESP,Spain,69.1092682926829,69.4804878048781,69.5190243902439,69.6812195121951,70.399756097561,70.8092682926829,71.0551219512195,71.25292682926829,71.5378048780488,71.0575609756098,72.0273170731707,71.630243902439,72.8180487804878,72.6107317073171,72.969756097561,73.31878048780491,73.6426829268293,74.1319512195122,74.29560975609759,74.81878048780491,75.34926829268291,75.5285365853659,76.1341463414634,75.9090243902439,76.2953658536586,76.259512195122,76.5104878048781,76.7280487804878,76.74707317073171,76.81365853658541,76.8375609756098,76.97121951219509,77.41,77.5465853658537,77.9014634146342,77.98073170731709,78.1204878048781,78.6041463414634,78.66585365853659,78.71707317073171,78.9658536585366,79.36829268292679,79.5682926829268,79.619512195122,79.87073170731709,80.17073170731709,80.8219512195122,80.87317073170729,81.1756097560976,81.4756097560976,81.62682926829271,82.4756097560976,82.4268292682927,82.4268292682927
EST,Estonia,67.9059756097561,68.36285365853661,68.74204878048779,69.05407317073171,69.30992682926829,69.51712195121951,69.6806829268293,69.8021219512195,69.8829268292683,69.92760975609761,69.9366097560976,69.9053414634146,69.8333170731707,69.7250731707317,69.5911707317073,69.44375609756099,69.2924390243902,69.1513658536586,69.0321951219512,68.946,68.91407317073171,68.9780487804878,69.12682926829271,69.3756097560976,69.2780487804878,69.3804878048781,70.0853658536585,70.64390243902442,70.6975609756098,70.0390243902439,69.4756097560976,69.37317073170729,68.8634146341464,67.909756097561,66.5,67.54390243902441,69.6121951219512,69.80975609756099,69.3585365853659,70.0634146341463,70.41707317073171,70.2585365853659,70.9048780487805,71.3170731707317,71.909756097561,72.5682926829268,72.6914634146341,72.81463414634149,73.7707317073171,74.8243902439024,75.4292682926829,76.2292682926829,76.3268292682927,76.42439024390251
ETH,Ethiopia,38.4057073170732,39.0691463414634,39.6986585365854,40.2778048780488,40.798073170731705,41.2559756097561,41.655975609756105,42.014536585365896,42.3431463414634,42.647243902439,42.931341463414604,43.1999024390244,43.45092682926829,43.6794390243902,43.8804390243902,44.0314634146341,44.1040243902439,44.0921463414634,44.006853658536606,43.8731219512195,43.7404146341463,43.670170731707294,43.7078780487805,43.882,44.196000000000005,44.6299024390244,45.1436829268293,45.6784146341463,46.1921219512195,46.6663170731707,47.0995609756098,47.5053658536585,47.913243902439,48.3477073170732,48.8132926829268,49.305512195122006,49.809951219512214,50.318048780487786,50.830292682926796,51.3575853658537,51.9303414634146,52.58692682926829,53.348243902439,54.2192195121951,55.18982926829271,56.2365609756098,57.32492682926829,58.408,59.44692682926829,60.4157804878049,61.296121951219504,62.0830243902439,62.7935365853659,63.4421951219512
EUU,European Union,69.2795439452043,69.5893701196159,69.5145683758351,69.75930074263199,70.2260360229725,70.336895565843,70.56733337999009,70.67725897718691,70.7234562788322,70.6788635629519,70.9979164640116,71.106004017564,71.4138144521839,71.5339609728514,71.8245460660183,71.92026866213192,72.12487552997098,72.4087401981322,72.5241996609908,72.768324403496,72.8627049090753,73.20235555601641,73.463955214332,73.52753685807001,73.8030200332545,73.8772390354312,74.14497751175409,74.38688948584459,74.57457690613309,74.73760162734649,74.85906597409449,74.9675036642048,75.2866904323048,75.3936154291151,75.6894302302485,75.8136577488027,76.06588486460801,76.3591291120784,76.5939223067115,76.82386117784701,77.1576311725423,77.492797440168,77.6056546285057,77.6931181057833,78.1924063261319,78.36405727821321,78.73790212509459,78.9683181072908,79.18321461845609,79.4412363355043,79.7259224519391,80.2996943439496,80.3137194650473,80.3842618726
FCS,Fragile and conflict affected situations,41.4118186427085,41.927372610693496,42.4650792171908,43.0304140298929,43.6224875684388,44.234609651162394,44.8552171519395,45.4685805160783,46.0621656221348,46.63059322342939,47.1711815347521,47.686904062665604,48.183727512040214,48.6650139758465,49.1291366226165,49.5737563386621,49.99476696505611,50.3929677056384,50.7754622675565,51.1516207551857,51.5326291089573,52.032993167449895,52.4443650921284,52.867636224104785,53.2949380446251,53.7148252653988,54.1170292155771,54.494288319912386,54.82838362103421,55.125305020963204,55.476633707866895,55.6895346191858,55.863729008726594,56.0089338473275,56.133538577976296,56.2482870998415,56.3663209147781,56.4990166666398,56.6482823798261,56.815996214573296,57.04016146773021,57.299108647819786,57.5922624334295,57.915008167985704,58.263276862335786,58.634196813837,59.0267541111407,59.434503037132394,59.8481822499893,60.2574523925587,60.6539816994586,61.041033331129896,61.4139366591297,61.771104887151395
FIN,Finland,68.819756097561,68.8441463414634,68.5778048780488,69.0126829268293,69.2209756097561,68.9778048780488,69.4770731707317,69.6665853658537,69.6163414634146,69.5034146341464,70.179512195122,70.0175609756098,70.7073170731707,71.2236585365854,71.1348780487805,71.6736585365854,71.81292682926829,72.350243902439,72.8970731707317,73.1553658536586,73.44,73.7465853658537,74.29804878048779,74.2009756097561,74.5190243902439,74.22292682926829,74.56,74.59195121951221,74.57707317073171,74.7921951219512,74.8131707317073,75.2275609756098,75.4553658536585,75.7051219512195,76.3956097560976,76.409512195122,76.69341463414641,76.87853658536591,77.09073170731709,77.29121951219508,77.4658536585366,77.9658536585366,78.119512195122,78.36829268292679,78.7146341463415,78.8170731707317,79.2146341463415,79.2634146341464,79.5682926829268,79.71951219512201,79.87073170731709,80.4707317073171,80.62682926829271,80.8317073170732
FJI,Fiji,55.958487804878104,56.392731707317104,56.8174634146342,57.2321707317073,57.638853658536604,58.0360243902439,58.426195121951196,58.8083414634146,59.1824878048781,59.54860975609761,59.906243902439,60.2523902439024,60.5880243902439,60.91214634146339,61.2262195121951,61.532170731707296,61.8329756097561,62.1295853658537,62.4239756097561,62.7176585365854,63.00863414634149,63.296463414634104,63.578170731707296,63.8533414634146,64.1199756097561,64.3790975609756,64.6297073170732,64.8732926829268,65.1113414634146,65.3438536585366,65.5708536585366,65.7933170731707,66.011243902439,66.2241463414634,66.4335365853659,66.6389024390244,66.840243902439,67.0375609756098,67.2308536585366,67.4201219512195,67.6058536585366,67.788,67.9670975609756,68.14314634146339,68.3176829268293,68.4917804878049,68.66651219512201,68.8434146341464,69.0220243902439,69.20285365853661,69.3843658536586,69.565,69.7432195121951,69.9179268292683
FRA,France,69.86829268292679,70.1170731707317,70.31463414634149,70.51463414634149,70.66341463414629,70.8121951219512,70.9609756097561,71.1609756097561,71.30975609756099,71.4585365853659,71.65853658536591,71.9073170731707,72.1073170731707,72.35609756097558,72.60487804878049,72.85365853658541,73.10243902439029,73.35121951219509,73.60243902439029,73.85121951219509,74.05121951219509,74.3,74.5,74.8,75.0,75.3,75.6,75.8,76.1,76.3487804878049,76.6,76.8487804878049,77.1,77.3,77.64878048780491,77.75121951219509,77.95365853658541,78.3048780487805,78.60487804878049,78.75609756097559,79.05609756097559,79.15853658536591,79.2609756097561,79.1146341463415,80.16341463414629,80.16341463414629,80.8121951219512,81.1121951219512,81.2146341463415,81.4146341463415,81.66341463414629,82.1146341463415,81.9682926829268,81.9682926829268
FRO,Faeroe Islands,,,,,,,,,,,,,,74.4975609756098,,,,,75.98536585365851,,,,,,,,75.2658536585366,75.4658536585366,75.7146341463415,75.9146341463415,76.0634146341464,76.3121951219512,76.5634146341463,76.8634146341463,77.1146341463415,77.31463414634149,77.5170731707317,77.7707317073171,77.9756097560976,78.1804878048781,78.4365853658537,78.69024390243901,78.8439024390244,78.9951219512195,79.14390243902442,79.3414634146342,79.64146341463409,79.9390243902439,80.19024390243901,80.3926829268293,80.64390243902442,80.84634146341459,81.0975609756098,81.3
FSM,"Micronesia, Fed. Sts.",57.5865853658537,57.9855853658537,58.3835853658537,58.7815853658537,59.179585365853704,59.5785853658537,59.981585365853704,60.3875853658537,60.7975853658537,61.2115853658537,61.6335853658537,62.0705853658537,62.5205853658537,62.9755853658537,63.426585365853704,63.8545853658537,64.2395853658537,64.5675853658537,64.83358536585371,65.0365853658537,65.1835853658537,65.2895853658537,65.3735853658537,65.4535853658537,65.5395853658537,65.6365853658537,65.7455853658537,65.8585853658537,65.9725853658537,66.0845853658537,66.1975853658537,66.3101219512195,66.4226585365854,66.5357073170732,66.648243902439,66.759756097561,66.8677073170732,66.9716097560976,67.0729024390244,67.1726341463415,67.275243902439,67.38426829268289,67.5037317073171,67.6351463414634,67.7760243902439,67.9243658536586,68.07419512195119,68.2204878048781,68.3592682926829,68.4895365853659,68.6122682926829,68.73100000000001,68.8507073170732,68.9733902439024
GAB,Gabon,39.5701219512195,39.92804878048779,40.374,40.9249512195122,41.5854146341463,42.344390243902396,43.1793658536585,44.0523414634146,44.9333170731707,45.8038048780488,46.6552682926829,47.486756097561,48.3107317073171,49.1347073170732,49.9586829268293,50.785146341463395,51.6146097560976,52.4465609756098,53.279512195122,54.1109512195122,54.9469024390244,55.795390243902396,56.6513902439024,57.501951219512215,58.3260731707317,59.0942682926829,59.7710243902439,60.33485365853661,60.7697804878049,61.0703658536586,61.240146341463394,61.2916829268293,61.254512195122004,61.1566829268293,61.0141951219512,60.82914634146339,60.5920975609756,60.303024390243905,59.9768048780488,59.6413170731707,59.339487804878104,59.1167073170732,59.0028048780488,59.01907317073171,59.1737804878049,59.4680487804878,59.8870731707317,60.3927804878049,60.9491951219512,61.531463414634196,62.1208292682927,62.7050975609756,63.2807317073171,63.8435853658537
GBR,United Kingdom,71.12682926829271,70.87804878048779,70.9268292682927,70.8268292682927,71.62439024390241,71.62439024390241,71.5731707317073,72.12439024390241,71.7243902439025,71.7219512195122,71.9731707317073,72.2731707317073,72.12439024390241,72.3243902439024,72.5243902439024,72.7243902439024,72.7756097560976,73.2243902439024,73.1756097560976,73.2756097560976,73.6756097560976,74.0268292682927,74.1780487804878,74.37804878048779,74.7780487804878,74.62926829268291,74.9292682926829,75.28048780487799,75.38048780487809,75.58292682926829,75.88048780487809,76.08292682926829,76.4341463414634,76.3853658536585,76.8853658536585,76.83658536585371,77.0878048780488,77.2109756097561,77.19024390243901,77.390243902439,77.7414634146342,77.9926829268293,78.14390243902442,78.4463414634146,78.7463414634146,79.0487804878049,79.24878048780491,79.44878048780491,79.6,80.05121951219509,80.4024390243902,80.9512195121951,80.9048780487805,80.95609756097559
GEO,Georgia,63.4318536585366,63.83185365853661,64.23434146341471,64.63882926829271,65.04180487804881,65.4367804878049,65.81875609756099,66.182243902439,66.5257317073171,66.8492195121951,67.15921951219511,67.4661951219512,67.7771707317073,68.0911219512195,68.4025853658537,68.6945609756098,68.9435853658537,69.1356585365854,69.2662926829268,69.3394878048781,69.376243902439,69.4040243902439,69.44929268292691,69.5280487804878,69.641243902439,69.7748536585366,69.9008048780488,69.9926341463415,70.0353414634146,70.0324634146342,69.9996097560976,69.9608292682927,69.9477317073171,69.9823414634146,70.0756829268293,70.2337317073171,70.4544390243903,70.7207317073171,71.0140243902439,71.3217317073171,71.6303414634146,71.9297804878049,72.21207317073171,72.47173170731709,72.705756097561,72.9107073170732,73.08907317073171,73.2484390243903,73.3968048780488,73.53773170731709,73.6747317073171,73.80978048780491,73.9448780487805,74.079512195122
GHA,Ghana,45.8314634146342,46.26670731707321,46.682536585365895,47.0784390243902,47.453365853658504,47.80763414634149,48.1409756097561,48.455243902439,48.756414634146296,49.048073170731705,49.3349756097561,49.62195121951221,49.9122926829268,50.2072926829268,50.50951219512201,50.81395121951221,51.115463414634114,51.409829268292704,51.6972926829268,51.9817804878049,52.2717804878049,52.5783170731707,52.9104390243902,53.2736829268293,53.6704878048781,54.1097073170732,54.6026829268293,55.1373170731707,55.693634146341495,56.2471707317073,56.751634146341495,57.157268292682886,57.436780487804896,57.57980487804881,57.59482926829271,57.5027073170732,57.3407804878049,57.16424390243901,57.02392682926829,56.9537073170732,56.9870975609756,57.1476097560976,57.4204390243902,57.7851707317073,58.2223658536585,58.701048780487795,59.1842195121951,59.635853658536604,60.0304146341463,60.3554634146342,60.6099756097561,60.808,60.977024390243905,61.142073170731706
GIN,Guinea,34.8863902439024,35.0811219512195,35.2603902439024,35.4251707317073,35.5809268292683,35.731609756097605,35.8816097560976,36.0384390243903,36.21158536585371,36.4100731707317,36.6434878048781,36.9204390243902,37.242,37.609243902439,38.02468292682929,38.4832682926829,38.9769512195122,39.4996341463415,40.0502682926829,40.6308048780488,41.2587804878049,41.95570731707321,42.731170731707294,43.5831951219512,44.4963658536585,45.4547317073171,46.4353414634146,47.4051951219512,48.3293170731707,49.1781951219512,49.918853658536605,50.5273414634146,51.0040975609756,51.3555365853659,51.5875853658537,51.6996829268293,51.6978048780488,51.6093414634146,51.475170731707294,51.3356341463415,51.2429024390244,51.246195121951196,51.3724146341463,51.6351463414634,52.04107317073171,52.5866097560976,53.254756097561,53.9994878048781,54.7775853658537,55.556146341463396,56.305048780487795,57.000536585365886,57.6376341463415,58.216487804878
GMB,"Gambia, The",32.0422195121951,32.3256341463415,32.6610975609756,33.0620975609756,33.5376341463415,34.0931951219512,34.732243902438995,35.4432682926829,36.211243902439,37.024170731707294,37.8705609756098,38.7374146341463,39.613756097561,40.4901219512195,41.356975609756105,42.2103658536585,43.053268292682894,43.8886829268293,44.720097560975596,45.5420243902439,46.35095121951221,47.1468780487805,47.922292682926795,48.6687073170732,49.3771219512195,50.03104878048779,50.613,51.118463414634114,51.5484634146342,51.9104634146342,52.214,52.473975609756096,52.7114390243902,52.948853658536606,53.2027804878049,53.4908048780488,53.828024390243904,54.2104878048781,54.6337073170732,55.091609756097604,55.5760731707317,56.073414634146296,56.567512195122006,57.04224390243901,57.4870975609756,57.8920975609756,58.25082926829271,58.5694390243902,58.853073170731705,59.1077804878049,59.3406097560976,59.5605853658537,59.7781463414634,59.9992682926829
GNB,Guinea-Bissau,37.8404390243902,38.1432926829268,38.4672195121951,38.8137073170732,39.1812682926829,39.5658780487805,39.960024390243895,40.3571707317073,40.7508536585366,41.139512195122,41.52168292682929,41.8999024390244,42.279170731707296,42.6624634146342,43.0516829268293,43.4487317073171,43.856926829268296,44.2731951219512,44.6960243902439,45.1204634146342,45.5386097560976,45.943634146341495,46.3297317073171,46.694536585365896,47.0396341463415,47.37,47.6980243902439,48.0301219512195,48.3727317073171,48.722926829268296,49.0763170731707,49.423536585365895,49.75173170731711,50.0540487804878,50.3270243902439,50.567853658536606,50.77724390243901,50.9620975609756,51.13063414634149,51.290463414634196,51.44543902439021,51.601853658536605,51.76370731707321,51.936780487804896,52.126048780487785,52.339292682926796,52.58253658536589,52.8554634146342,53.154731707317104,53.476634146341496,53.81436585365851,54.159414634146394,54.503512195122006,54.838414634146396
GNQ,Equatorial Guinea,36.73304878048779,37.0324878048781,37.332414634146296,37.63182926829271,37.9317317073171,38.2316341463415,38.5315609756098,38.832048780487796,39.1330487804878,39.4355853658537,39.7311463414634,40.01370731707321,40.2827317073171,40.5457317073171,40.813682926829294,41.1170731707317,41.4878780487805,41.9421219512195,42.4838292682927,43.099512195122,43.7592195121951,44.42,45.0393658536585,45.58934146341461,46.0589024390244,46.4540243902439,46.794658536585395,47.116731707317115,47.4492195121951,47.804146341463394,48.189536585365886,48.605951219512214,49.0414390243903,49.4835609756098,49.925365853658505,50.3548780487805,50.76163414634149,51.1395853658537,51.4881951219512,51.8089024390244,52.108634146341494,52.39680487804881,52.6863414634146,52.9896829268293,53.3157804878049,53.6745853658537,54.0765853658537,54.5163170731707,54.9863170731707,55.4771951219512,55.971000000000004,56.4468292682927,56.8902682926829,57.290829268292704
GRC,Greece,68.1639024390244,68.5486341463415,68.8922682926829,69.1857073170732,69.4294390243902,69.638,69.8374634146341,70.0524634146342,70.3025609756098,70.5892926829268,70.90363414634149,71.2265609756098,71.535,71.81485365853659,72.06463414634149,72.2937073170732,72.51956097560979,72.7616585365854,73.0310731707317,73.3293658536585,73.6471463414634,73.96948780487809,74.2780243902439,74.5648780487805,74.8271707317073,75.0765609756098,75.33021951219509,75.6026341463415,75.90065853658541,76.6878048780488,76.9390243902439,77.1365853658537,77.3829268292683,77.390243902439,77.6390243902439,77.5853658536585,77.68536585365851,78.1365853658537,77.8390243902439,77.9878048780488,77.8878048780488,78.3878048780488,78.64146341463409,78.84146341463409,79.0390243902439,79.2390243902439,79.4390243902439,79.4390243902439,79.9390243902439,80.1878048780488,80.3878048780488,80.7317073170732,80.6341463414634,80.6341463414634
GRD,Grenada,59.81592682926829,60.249512195122,60.6700975609756,61.0766829268293,61.471268292682886,61.8533414634146,62.222926829268296,62.581024390243904,62.9266341463415,63.262243902439,63.587878048780496,63.903512195122005,64.2096585365854,64.50782926829271,64.797,65.0791707317073,65.3533658536585,65.6185609756098,65.876756097561,66.12695121951221,66.3696585365854,66.6058780487805,66.8355853658537,67.05980487804881,67.2780243902439,67.490756097561,67.6984878048781,67.9007317073171,68.0974878048781,68.289756097561,68.4750243902439,68.6538048780488,68.8256097560976,68.9913902439024,69.1541951219512,69.317512195122,69.4863170731707,69.6616341463415,69.8474634146341,70.0442926829268,70.25160975609761,70.4679268292683,70.6907317073171,70.9160243902439,71.1428048780488,71.37209756097559,71.6059024390244,71.844756097561,72.08714634146341,72.33007317073171,72.5675121951219,72.7934146341464,73.0022682926829,73.1935609756098
GRL,Greenland,,,,,,,,,,,,,,,,,,,63.4146341463415,63.9548780487805,63.449756097561,63.0748780487805,63.1926829268293,63.3,63.4665853658537,63.833658536585396,64.2487804878049,64.65414634146339,64.5824390243903,64.6675609756098,65.0682926829268,64.99634146341461,65.130487804878,65.5046341463415,65.80024390243901,65.5234146341463,65.6665853658537,65.7126829268293,66.0814634146341,66.3326829268293,66.8926829268293,67.5521951219512,68.10707317073171,68.3848780487805,68.7560975609756,69.1751219512195,69.46878048780489,69.9424390243903,70.18317073170729,70.4424390243902,70.8368292682927,71.0017073170732,,
GTM,Guatemala,45.531634146341496,46.10395121951221,46.6882926829268,47.2826829268293,47.88663414634149,48.50860975609761,49.1610975609756,49.849048780487784,50.568951219512215,51.3103170731707,52.053146341463396,52.7740243902439,53.4524878048781,54.0740243902439,54.63414634146339,55.132756097561,55.5788292682927,55.99175609756099,56.391512195122004,56.7905853658537,57.201487804878,57.632756097561,58.08595121951222,58.5586341463415,59.0538292682927,59.56807317073171,60.0973170731707,60.6330975609756,61.1698780487805,61.7046585365854,62.238414634146395,62.7731219512195,63.311756097560995,63.856390243902396,64.4065853658537,64.9629756097561,65.5272195121951,66.0959024390244,66.6615609756098,67.2151951219512,67.7427073170732,68.2274878048781,68.66136585365851,69.0411951219512,69.3669024390244,69.64597560975609,69.8879024390244,70.1107804878049,70.3281463414634,70.5475365853659,70.77546341463409,71.0104146341463,71.2493902439025,71.4863902439024
GUM,Guam,61.2263414634146,61.7252926829268,62.2191951219512,62.707,63.186243902439,63.6574146341463,64.11902439024391,64.57158536585371,65.01414634146339,65.4467073170732,65.8673170731708,66.2754878048781,66.6707317073171,67.0530487804878,67.4224390243903,67.7789024390244,68.1224146341463,68.4544390243902,68.7754878048781,69.087512195122,69.3905365853659,69.6865365853659,69.9755365853659,70.2585365853659,70.5355365853659,70.8065365853659,71.0680487804878,71.3200731707317,71.5645853658537,71.80409756097559,72.04409756097559,72.2876097560976,72.5400731707317,72.80453658536591,73.0839512195122,73.3813170731707,73.6991707317073,74.03399999999999,74.3822926829268,74.73848780487799,75.0980243902439,75.452756097561,75.7986585365854,76.1312682926829,76.4476829268293,76.7475365853659,77.0325609756098,77.3074146341463,77.57573170731709,77.8395609756098,78.1008780487805,78.3595853658537,78.617512195122,78.872512195122
GUY,Guyana,60.278731707317114,60.4620975609756,60.647,60.8309024390244,61.0122926829268,61.1871707317073,61.347512195122,61.4912926829268,61.6159756097561,61.722512195122,61.8133414634146,61.892902439024404,61.9676829268293,62.042170731707294,62.1203902439024,62.2034146341463,62.2902926829268,62.3796097560976,62.4684390243903,62.5572926829268,62.643609756097604,62.72734146341461,62.8079024390244,62.8858292682927,62.9631951219512,63.041146341463396,63.122853658536606,63.2104878048781,63.30514634146339,63.40936585365851,63.523170731707296,63.648512195122,63.78324390243901,63.925243902439,64.07339024390251,64.2256585365854,64.3794634146342,64.53280487804881,64.6846341463415,64.8319268292683,64.97314634146339,65.107756097561,65.2352926829268,65.357756097561,65.4736585365854,65.582512195122,65.6848780487805,65.77975609756099,65.8701463414634,65.957,66.04270731707321,66.1291463414634,66.2172682926829,66.3100243902439
HIC,High income,67.9914975626095,68.3941818819926,68.4414261547924,68.6685358379666,69.0430171628143,69.1647898047314,69.4107791027542,69.6181847264981,69.58382827357251,69.765216521596,70.0826201671488,70.3590892447005,70.6080610049264,70.7599967047801,71.11796007397069,71.34522451719059,71.5410401256308,71.82939821083859,71.97035200903301,72.21503306628159,72.244640166467,72.56961684706141,72.9171108770875,72.9898942216293,73.1753576761742,73.3647016332083,73.7669452935213,74.0065115967326,74.1088990673249,74.28631982103491,74.3930000944668,74.50002255312191,74.5324955752344,74.3788650676366,74.5699927371397,74.74544090629159,75.1870080193145,75.5794605169736,75.7322785500733,75.7977848435461,75.97369359232121,76.24539573884441,76.3437009755353,76.47331765689941,76.8746724170162,76.98291963931841,77.40736985715421,77.6884981499692,77.88203640232241,78.1613913692446,78.42194586488279,78.7395070820323,78.92534852766521,79.1097828969154
