CountryCode,CountryName,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
AZE,Azerbaijan,,,0.6911979579715543,0.758776789890765,0.5860523187410082,0.36902820103660106,0.5472927374676834,0.7214749358917227,1.3009265738862164,1.096927260224174,1.0600130817602926,1.0471380209463474,1.1558556727037272,1.3396031309942722,1.3807438957400573,1.4388140940702754,0.6510728322112275,-0.15654819196600486,-0.15074093382680273,-0.14005855261721148,-0.13804911455075275,-0.14213645997699903,-0.1496736433522493,-0.17936088221186888,-0.17767262575166862
BDI,Burundi,0.4088368715641736,0.5183667715752629,0.45830157918266656,3.2401974103913087,1.1048103500565303,1.0940158502291013,1.535889458321055,2.408253077087831,2.6510547183011974,2.5395254822088367,2.903544167163616,2.9184990516749574,3.344953319652477,3.4985172883928386,3.2010335500061906,3.124449541616072,2.742319542585625,2.34801839112499,1.7676320069975775,0.481418222609218,0.4098419338863947,0.5575590834211452,0.3291355434024159,0.2566833041487107,0.16258412780217876
BEL,Belgium,,,,,-0.25923620303639155,-0.25943846128261294,-0.25929151007351126,-0.2722104304374124,-0.2826983990944658,-0.28601488224229293,-0.2789260235870278,-0.28297750711869457,-0.28411436779627863,-0.276815347593882,-0.27121029352392684,-0.27070661146052394,-0.27904555210204085,-0.2661022727542164,-0.26922653103101996,-0.27931176482256254,-0.28155928150945897,-0.28508701108808043,-0.29251385376236533,-0.26525985309008326,-0.2442980963914446
BEN,Benin,-0.22059232403395015,-0.24069945886905728,-0.3152140163061653,-0.3162583197212762,-0.2589547594966792,-0.2592282919630941,-0.25910703174525906,-0.27200326409883935,-0.282425379273089,-0.28579665671252813,-0.27870170345722173,-0.28272050822863143,-0.28281748051993844,-0.2750843801065309,-0.2693107631371977,-0.26817860663261084,-0.27783095090785154,-0.2645929112602998,-0.2673283199733904,-0.27651437943107243,-0.2785314183267876,-0.28190859450859973,-0.2893258934921218,-0.26356091188289255,-0.24275468354374638
BFA,Burkina Faso,-0.2205955121430832,-0.24069726958234958,-0.3150699481316091,-0.31639557576452204,-0.259093908627835,-0.25929519654814526,-0.259120467515735,-0.2718762200844689,-0.28239360621839993,-0.2857370410233905,-0.27857171762177674,-0.2826988487771505,-0.28063392122021413,-0.2734741645079942,-0.26899594300049806,-0.2684860098706259,-0.2777234690095585,-0.26411908617463775,-0.26644425240713326,-0.27497894326888184,-0.27644664836192057,-0.27931892866027497,-0.2856732243647569,-0.25834846932129674,-0.23830233205041979
BGD,Bangladesh,-0.22051671337613732,-0.24060460126232042,-0.3032009132368826,-0.30417717725793336,-0.24883085125277338,-0.24786157009320134,-0.24659888873523397,-0.2603388500724085,-0.28134713141156836,-0.28483897092004246,-0.27743660894643324,-0.28136334933838836,-0.2823043848259434,-0.2749075571420628,-0.2692182552058352,-0.2681250574022549,-0.27605175787103964,-0.2622969553957228,-0.26524285298192546,-0.27466066239093534,-0.27698932111075947,-0.2804078250210954,-0.2876104337638464,-0.2610728003106036,-0.24055368803254315
BGR,Bulgaria,-0.2165349395114442,-0.23452935351551615,-0.30658808589275044,-0.3074073979391435,-0.24731723866123703,-0.2475371177370858,-0.24900991716105134,-0.2600863770697977,-0.2683768996196931,-0.2746049317035567,-0.26784139321966416,-0.27241179784160846,-0.26790333354893264,-0.2597719879181105,-0.25585643612001224,-0.23750953256337262,-0.25146083527801066,-0.24043807962564426,-0.24369489816264045,-0.2525809251926198,-0.25520294044636177,-0.2599387495866596,-0.2679907241894775,-0.24630851622193828,-0.2308412022775348
BHR,Bahrain,-0.21914977573604852,-0.23872269621134912,-0.3127215892736727,-0.3138054878295004,-0.2563081398703017,-0.2564119741065073,-0.2564229431955422,-0.26769583421919224,-0.2767844559828968,-0.27892827487409855,-0.27359553415326915,-0.28037077409173705,-0.2811151081251538,-0.2734292016775122,-0.267922070411326,-0.2683592382710235,-0.27529856381416257,-0.2622236748699615,-0.26501402444451555,-0.2749248713613372,-0.27677931613152884,-0.2723323751714212,-0.27410298829920865,-0.25044661767265547,-0.22922144149635332
BHS,"Bahamas, The",,,,,,,,,-0.282619501083619,-0.28594953006875135,-0.2788690247903852,,-0.2840862635092156,-0.2768515102290148,-0.2712769870315676,-0.2710768596633685,-0.27681465152449836,-0.2640133147707481,-0.26684369615063247,-0.2766764723576445,-0.27848194647679025,-0.24462977278542203,-0.24802454913761393,-0.2239535128700199,-0.21059663672893417
BIH,Bosnia and Herzegovina,,,2.203772814703358,3.3528876685526536,3.914548395556262,4.519959410469699,6.65814303996231,7.177137668699337,6.161258178888352,5.322810833252848,4.76841159012848,4.4429599077977935,4.542493138538962,3.8538234330374883,3.004305527905888,1.489884979814742,2.982621995333161,0.9411139838979455,0.9664900261054085,1.0668472334261467,0.9972527651017521,0.9601760126963339,0.8693969183175564,0.26197876829856936,0.10302249567125477
BLR,Belarus,,,,-0.31655283002740775,-0.25916277083703776,-0.25924711369990266,-0.2579967102326578,-0.27125010998557114,-0.28165570360975134,-0.2807416344303916,-0.2694513461927241,-0.26808316228354856,-0.2550571171706239,-0.23509015693838864,-0.22504317867311624,-0.21497278318721494,-0.2183210022977651,-0.23563542839195314,-0.2335256736532616,-0.23690215931363243,-0.23502021095473813,-0.23476872899064363,-0.23704510345745677,-0.23045033493948416,-0.21709887022351557
BLZ,Belize,,,,,-0.25838877757651857,-0.25851454030914384,-0.25893218741794294,,,-0.2844374156290814,-0.27715679492934625,,-0.2840600603979917,-0.2750649770913777,-0.2696614274697966,-0.2695290375055385,-0.2755485679185262,-0.2630614851998004,-0.2654208724058356,-0.27580009580277065,-0.276581497363986,-0.27782752211048345,-0.28328312606102984,-0.2570380229124551,-0.2369290467319547
BMU,Bermuda,,,,,,,,,-0.28212679404943136,-0.2854914021362971,-0.2783831736127106,-0.282385967509117,-0.2835136736540682,,,-0.2693488344555349,,,,,,,,,-0.24470410754383012
BOL,Bolivia,-0.21863387828854172,-0.24052747310569875,-0.31513520465815076,-0.31641912773267766,-0.25872820510125916,-0.2588726110809535,-0.25869626962264114,-0.2715648659256314,-0.28188383060457145,-0.2853158584974811,-0.2782007529284551,-0.28229115424251794,-0.2830879689199825,-0.2754429965517659,-0.26970623171083064,-0.2694530428061651,-0.27690258516051397,-0.2637510147880414,-0.2665717339464446,-0.27546328545231974,-0.2775183399276919,-0.2808093531096605,-0.28804738579830974,-0.26143536398265166,-0.24125778148653676
BRA,Brazil,-0.2205979809618363,-0.2407131221253857,-0.3152306817206758,-0.3165557612273586,-0.25923495519618606,-0.25943774611489034,-0.25929092875570414,-0.2722224565450186,-0.2827202408014533,-0.2860302335686199,-0.27894797993308956,-0.28297109086285466,-0.28412238137829754,-0.27690977316765764,-0.2713281999146106,-0.271142829000684,-0.27919335039952514,-0.2659377283350866,-0.26912997449107356,-0.27943204802941785,-0.28176145138538816,-0.2853262428877027,-0.29277504302018453,-0.26542150590229224,-0.24441601354890463
BRB,Barbados,,,,,-0.2589151574412916,-0.2591728734572683,-0.2591051038093923,-0.2718704220529775,-0.2820412054493466,-0.2855426015804463,-0.27787233308674464,-0.28199009093482597,-0.2827332376854443,-0.2748943672314977,-0.27004295071015516,-0.2694703888603608,-0.273277897330546,-0.2582840750941245,-0.26176510911723266,-0.2721103913007129,-0.27323666558602056,-0.2726790884791595,-0.27645492785821535,-0.2479346270232352,-0.22626243470096308
BRN,Brunei Darussalam,,,,,,-0.25920065074524673,,,,,,,-0.2839691322578552,-0.27686760601029214,-0.2712928172953909,-0.26294801089044495,-0.2790853155266488,-0.2661203817213475,-0.26942243339586586,-0.27960647255786963,-0.2819532035010802,-0.2855469781340478,-0.29301984410603865,-0.26560191958590296,-0.24455851978646462
BTN,Bhutan,,0.10629270347830554,3.2226703168607287,3.724709083864708,4.0765977912671785,4.6984512708151165,5.2702124225017695,6.645744717275495,7.247960599330737,6.677508331416413,7.041600132287765,7.3787483830032174,8.219676684626084,8.588274075341456,8.817617290797854,9.776560103686277,9.868634472295293,9.349062128579622,9.369609511902029,9.008163251609695,7.835300653960145,6.169413552633541,4.509971984520254,2.8825902993045633,1.63326867725976
BWA,Botswana,-0.22055960944245834,-0.24067328560588883,-0.3151815639513702,-0.3164921207380828,-0.25894750532475846,-0.25906357774244465,-0.25892610202630806,-0.2719005662235989,-0.2823881127741263,-0.2858626932781576,-0.27893079647634683,-0.28298268786756325,-0.28410598038590906,-0.27687280964214206,-0.27126778499189524,-0.2711316003235147,-0.2790291016224824,-0.2659457628231143,-0.2687467979357334,-0.27869397909644605,-0.2801355693305892,-0.28243551490629554,-0.28811724394614663,-0.2599753083553005,-0.23821658687712607
CAF,Central African Republic,-0.21997209349153338,-0.23863975220048292,-0.31262698844765235,-0.31413211649894085,-0.257485175649122,-0.2576982252316092,-0.25744178643462984,-0.2708308303635809,-0.28091203615162585,-0.28416669182309445,-0.27758203075108645,0.02063738076213201,0.013101270779928306,0.19724449991179197,0.1552408729479287,0.37820994609949743,0.8083056998629728,1.1167850508867816,1.595794154056051,2.4203689689190115,2.6071901635502197,2.6441550990045504,2.766594158987491,3.77435651962151,4.951140860040982
CAN,Canada,,-0.24071175456924448,-0.31522896155580116,-0.31655422087303975,-0.2592374979920699,-0.25944230749454833,-0.25929741595595196,-0.27223083121004904,-0.28273170871332115,-0.28604945754714367,-0.27896425449598644,-0.28302307500549534,-0.28415899956762597,-0.27691841101515613,-0.2713509307330228,-0.27103151118037166,-0.2792428657167304,-0.265482028764241,-0.26939614909681286,-0.2795798653667484,-0.28194509815364976,-0.2854923330180823,-0.2929276738278768,-0.26557074956612997,-0.24454167534634277
CEB,Central Europe and the Baltics,-0.20549415380323796,-0.22995525304803538,-0.26602507918995294,-0.26513481034855524,-0.22731886233103227,-0.1927542218942298,-0.1747016513355691,-0.15737050362273422,-0.15649057877589018,-0.1645862349046419,-0.15598256048962988,-0.16906938947981087,-0.1488520158295811,-0.14244031354584658,-0.1439802779018811,-0.1746135025076376,-0.20338967417869544,-0.19988619907646035,-0.2015611671090179,-0.2163750105017784,-0.22401638844164642,-0.22786347646941713,-0.23307816342266982,-0.22313926930749103,-0.21611045837762208
CHE,Switzerland,,,,,-0.259215888673155,-0.25935322158877705,-0.2591808020927015,-0.2719857806225573,-0.28233887357349235,-0.2856184069308209,-0.27862690393422573,-0.28268953107294575,-0.28388488204075507,-0.2767673043955963,-0.27135785204106205,-0.2711312654637253,-0.27912428407163237,-0.26619359333516535,-0.2693229892877309,-0.27962559052727093,-0.28196211564727164,-0.285545006158965,-0.2930490627698486,-0.2656452606612418,-0.24456313692242765
CHL,Chile,-0.20018792315083073,-0.22023799410895872,-0.2895985484408372,-0.28933181160150906,-0.2354891622139536,-0.23522502635735087,-0.2357131915396279,-0.25003590705422185,-0.2647287606650928,-0.282415539181846,-0.2768471519416444,-0.2808482860115355,-0.27926035161106566,-0.27182174314607394,-0.26733741582724324,-0.26768464324595326,-0.2763289009833852,-0.2629458847682824,-0.2657789171523252,-0.2740431731958321,-0.2767958855328267,-0.2801167513439489,-0.28754131220344453,-0.26323258275969524,-0.24272330157193123
CHN,China,-0.22057653590479034,-0.24068041152561936,-0.3134770368195223,-0.3142325535833502,-0.25718846198766776,-0.2573526524530848,-0.2569996459467806,-0.2693662941525695,-0.27940189346683564,-0.2828993475998553,-0.2756642798764312,-0.2793223428465999,-0.2795660513028694,-0.27161636060148264,-0.2657537859105327,-0.26541747690539225,-0.27270954382794776,-0.25973400724815443,-0.2611497630406086,-0.26978629014353206,-0.27140365473055383,-0.2742065799030402,-0.2809299712131284,-0.25496476911416527,-0.23531774994107515
CIV,Cote d'Ivoire,-0.2205966662542174,-0.24069438622627912,-0.3151678980752649,-0.31648300289066483,-0.25908965741072726,-0.2591094838762428,-0.2588259804839787,-0.27146276619106885,-0.2814526846684235,-0.28483467382322997,-0.27722215777832554,-0.28098594251661974,-0.22175514079912137,-0.17594021718878408,-0.1986741376226118,-0.20915493757825168,-0.1902817988930587,-0.19660413757804612,-0.19594178856668176,-0.1929827656429894,-0.1206063234017308,0.32674294076901517,0.11671296703726174,0.03262513344983512,-0.047351384784039684
CMR,Cameroon,-0.2204469434173745,-0.24071295591518738,-0.3150718091402728,-0.31623483619036147,-0.2588632411441603,-0.25595787157085487,-0.2553976436098745,-0.26715414728171843,-0.279358915590081,-0.28228740726398904,-0.2740883685672014,-0.2763396561364476,-0.27014961069583515,-0.2580735864674208,-0.2477975446185181,-0.24042977240563274,-0.24445848910121565,-0.23069829811019033,-0.22435745944105576,-0.22550519791156182,-0.22555565230390665,-0.22722769381593583,-0.2401653136685057,-0.22701249847367222,-0.21598948073611668
COG,"Congo, Rep.",-0.22058424525232725,-0.24068265539688066,-0.3151635042502646,-0.3164529197100253,-0.258981179318665,-0.25787893292335246,-0.25720810824963825,-0.028280256644345348,-0.06206837760072893,0.03345132735126993,0.057269321958531336,0.02256924997029347,0.10460945427110148,0.17984583655605932,0.18035871710538154,0.1571628996157104,0.07862144701549388,0.048245614322057095,0.06219780645864945,0.10401556679072496,0.1139334065588449,-0.0352323079818227,-0.050379557687648804,-0.06451761633544952,-0.04915399737662957
COL,Colombia,-0.22033392756171766,-0.24030079161567905,-0.31464532634961234,-0.3158502512117688,-0.2584457347869798,-0.25822203031709257,-0.2577933329377848,-0.27020389422808005,-0.2793225656727278,-0.2821378768100561,-0.27028987106562147,-0.26545970087184845,-0.2509164433262798,-0.22964036676019678,-0.21070922776200363,-0.1854976652371154,-0.1754290305626654,0.47023597998626504,0.2613438309561346,0.3536287388228822,0.388785055357605,0.4097209587785316,0.4288302294130668,0.36478380534682536,-0.11354737127891094
COM,Comoros,-0.22042204383356412,-0.24062320737798268,-0.31511993166164187,-0.31644919044860953,-0.25901023160326503,-0.25894334227924565,-0.2586051581229075,-0.2715884976997328,-0.2803389571128456,-0.2840101246286013,-0.27705816842076597,-0.281169442986403,-0.2808529729027486,-0.27184654291990873,-0.26691203387246676,-0.265207766711674,-0.2723115831984543,-0.25767835714917814,-0.23333445899529354,-0.25078587034998545,-0.2411313468393874,-0.23770748754595772,-0.24008123186960006,-0.2142197464915877,-0.19885176359808576
CPV,Cabo Verde,,,-0.3151633505283251,-0.3164909354635125,-0.25918376246486763,-0.2593836955503042,-0.2591717905348134,-0.27208119912336454,-0.28266002509065447,-0.28590519533853387,-0.2788234709802744,-0.2826692914656137,-0.2834380605705789,-0.2759955433406034,-0.2705125513535132,-0.2706158760938806,-0.2741879403012091,-0.26249746422360914,-0.265632651017576,-0.27615723766494177,-0.27818074947642807,-0.28130638862321405,-0.2889445753214545,-0.2617786833368746,-0.2415114588439884
CRI,Costa Rica,,-0.24070837903477343,-0.31519442238916745,-0.316520856774787,-0.25784280368460305,-0.25799803744795574,-0.25827956956212594,-0.2714328148696493,-0.28220567971926264,-0.28536970699373476,-0.2784458008518024,-0.2821644396112952,-0.28314175409951886,-0.2758459702061294,-0.2696417002613035,-0.26868995536938917,-0.2752978764843856,-0.2615418469043223,-0.2644894209486661,-0.27414000114125775,-0.2761198407915789,-0.2798863802091617,-0.28723388707316183,-0.2583965772024037,-0.23937789320033745
CSS,Caribbean small states,-0.20009957512951418,-0.22143562401405642,-0.3047937190581907,-0.31292590082645105,-0.2556495328958572,-0.2558351165786153,-0.25559624306194395,-0.26816773886220113,-0.27891045714642454,-0.28263916699328967,-0.27583643198110813,-0.28011815917463767,-0.28061868542715684,-0.2715114938389602,-0.26310263905396347,-0.2563931024455064,-0.2578955218091323,-0.2396397555984916,-0.2382788865033128,-0.2411863196725639,-0.23815763759303665,-0.23166769171917956,-0.22940581828487874,-0.20477094061964807,-0.19080357546690532
CUB,Cuba,-0.19703757105106165,-0.20846944901798184,-0.26616064849294413,-0.2655689710599318,-0.2131164480755334,-0.2045544515162353,-0.19766188810723148,-0.19716319091322546,-0.20164346856922133,-0.21136558307820527,-0.21050534253871758,-0.21477689065841096,-0.21127423488174885,-0.2015938262208501,-0.19515143887767333,-0.16764522546152247,-0.09291813714126056,-0.22704173196763153,-0.22471726115332866,-0.2304766915643441,-0.23065556231172687,-0.2292004933997778,-0.23468957157629242,-0.2165821086478136,-0.2099817112600993
CUW,Curacao,,,,,,,,,,,,,,,,,,,,,,,,-0.24865930708734243,-0.23105918752019952
CYM,Cayman Islands,,,,,,,,,,,,,,,,,,,,,-0.2807481807433131,-0.28431039997461294,-0.29173847172205003,-0.2580480431595865,-0.2385423293651838
CYP,Cyprus,-0.22033513367684346,,,,-0.2590865688871043,-0.25919216310322435,-0.2590008425751186,-0.2719452437900331,-0.28229005622705433,-0.2854569503702995,-0.27855419819260896,-0.282819476710408,-0.2839094657053383,-0.27675467781363716,-0.2713389603334711,-0.27096601256151415,-0.27912682944492667,-0.26593521785705615,-0.2689974498122959,-0.2790526136670588,-0.28123387870749167,-0.2849480758815056,-0.2923950317387379,-0.2651255620807226,-0.24417737036177262
CZE,Czech Republic,-0.20967434470106572,-0.23220963636433656,-0.30724795670826666,-0.30462842656535816,-0.24958316088352114,-0.25468998490956035,-0.2567924993669185,-0.2699972967078288,-0.2756088521879919,-0.28178150193692314,-0.2760018947247097,-0.27839553014921453,-0.2532569583599464,-0.24246175144729915,-0.2470520019286159,-0.24967812991102042,-0.2663489565717494,-0.2584748621827703,-0.26124391605543074,-0.2722563462974691,-0.2760764976525187,-0.27982566674019854,-0.28814886982543203,-0.2586909128030713,-0.2370261973250758
DEU,Germany,,-0.24071355050066062,-0.3152312062903087,-0.316555207494813,-0.25912207371875734,-0.25933176008230263,-0.2591685781419231,-0.27206396751920336,-0.282431795332134,-0.28550940186620144,-0.2784507639464377,-0.2825246651859325,-0.28372375393228055,-0.2765562602232574,-0.27139501923481957,-0.27120530309530927,-0.27933885918670126,-0.26634392125068573,-0.269461012361042,-0.27964395362932964,-0.2819950351868569,-0.28557764977635525,-0.2930372853775209,-0.26562149980714644,-0.24457188925017118
DJI,Djibouti,-0.22044300694470897,-0.2403948494063664,-0.31479800671245045,-0.31509689490724585,0.33768263416443334,0.39985056645453104,0.45383295782615807,0.12143324879986761,-0.107503068476053,-0.19224930677842814,-0.17878411404712416,-0.25830995650670124,-0.2556578701751596,-0.24075708860412173,-0.2361307518044619,-0.23149979576461585,-0.24084827033595504,-0.2184046534347274,-0.21835147666994534,-0.22381585129294346,-0.22909295616821038,-0.22745953884452216,-0.22879364548857667,-0.19944808655603977,-0.1836712971316599
DMA,Dominica,,,,,,,-0.25893177567520015,-0.271774455458242,-0.28220977945934494,-0.28454753109934716,-0.2779081346800418,-0.28014676830448204,-0.2803452926600919,-0.26426364481946457,-0.2519771953408195,-0.24514569958621563,-0.2360167358523098,-0.21789709831818488,-0.21916651556565717,-0.22469533389371313,-0.22524511988429918,-0.22638861024467385,-0.22853053879681776,-0.22083820127078357,-0.21278357364027914
DNK,Denmark,,,,,-0.2591950838035404,-0.25936274511033114,-0.2591332281205098,-0.2720359891280937,-0.28254989018821103,-0.2859037083528506,-0.2788187910893995,-0.28300576717417375,-0.28416524329634996,-0.27692046556101274,-0.27134545237129354,-0.2711274036635916,-0.2792873136171571,-0.2662849489635055,-0.2694622475543953,-0.27966351816564167,-0.2820248759936678,-0.28561934834226166,-0.2930934054790789,-0.2656507794705746,-0.24457480511061522
DOM,Dominican Republic,,,,-0.3165544014052395,-0.259160138819165,-0.2593540342075476,-0.2592087710514945,-0.27205212558416053,-0.2825581151147795,-0.2858809639685016,-0.2787881975931581,-0.28281591195980704,-0.2838075439555454,-0.27647874627284386,-0.2708631914222609,-0.2708179588916735,-0.27842315050052197,-0.2642051398474643,-0.26748392061947,-0.27805914991986597,-0.280215592038487,-0.2837187698704279,-0.2907873063304492,-0.26354476101666324,-0.24266605656826398
DZA,Algeria,-0.22058617788535165,-0.24067409188093172,-0.3151677459019269,-0.3164815782007855,-0.24353773800688985,-0.25817894596919605,-0.2572782982734832,-0.2684517099274793,-0.27557424030257816,-0.2778229690963644,-0.26922915774185535,-0.2723307259696785,-0.2671165871038212,-0.2580880378074957,-0.25360480714432565,-0.24903548007426732,-0.26392605141600817,-0.2480807613312537,-0.25297941591781953,-0.2627319598531898,-0.2676949326388901,-0.27216251534125147,-0.2802079041927311,-0.25856703907965567,-0.23920552244180976
EAP,East Asia & Pacific (developing only),-0.21261262443352638,-0.23217488540278972,-0.3005770682574542,-0.3016720261582217,-0.24744755318508757,-0.24634710886407263,-0.24569465987247127,-0.25581521251462636,-0.2647968933463417,-0.2677698134224826,-0.26124943116522675,-0.26566258037937546,-0.2650291433855624,-0.2570591328889035,-0.2507260763942899,-0.24767344886529977,-0.25302264889934534,-0.24411224613980778,-0.24517155886033612,-0.24283563101616845,-0.24300221009346254,-0.24499102002532097,-0.2505374155270965,-0.22709425134448014,-0.2211187250355666
EAS,East Asia & Pacific (all income levels),-0.2135644139044054,-0.23318552596773373,-0.30230036426887696,-0.30341169587020905,-0.24881512510634302,-0.24786002316634653,-0.24726097666711183,-0.2576967678130264,-0.266842692397394,-0.26984459997466087,-0.26325264914031055,-0.2676157633828645,-0.26717596347654693,-0.2592801683105712,-0.25302026611235445,-0.2502718608570269,-0.25588665305430053,-0.24651495800796622,-0.24780994446382937,-0.24685504775184894,-0.2472460609449591,-0.24939495298657172,-0.2551311533493268,-0.23124482516112405,-0.22363099799282485
ECA,Europe & Central Asia (developing only),-0.21576016168316442,-0.23370953843511474,-0.19934425166390538,-0.1813052679495137,-0.1277576079078371,-0.12026497774929948,-0.05032222550220277,-0.036630882929573345,-0.045893104077838066,-0.07059488358411094,-0.10625553075033432,-0.1107440642450761,-0.022079837487959435,-0.00580610716506753,-0.025028208398639656,-0.04034959021179247,-0.0581297680141861,-0.12704768597412636,-0.11668683775018611,-0.12167263644479927,-0.12322999872522117,-0.13086957625289863,-0.13709073976705938,-0.20536658498221697,-0.14547148083164105
ECS,Europe & Central Asia (all income levels),-0.2158405220533412,-0.234435093455395,-0.2706520528657589,-0.2653149525424608,-0.21213025203003605,-0.20610757840569785,-0.18414356477042115,-0.18332937341594713,-0.19219114288277483,-0.2085019854195021,-0.21279799240247924,-0.21784528676079765,-0.1884008933445365,-0.17773544679036507,-0.179078423316523,-0.1871851087959714,-0.19596494815301052,-0.21275637481636786,-0.21071090565063258,-0.21824380105481886,-0.22014118080528117,-0.22454685198112306,-0.23056442267981708,-0.2372751023248906,-0.20766230055273396
